181,11,30
182,1,28
182,5,4
182,7,10
182,10,7
182,11,20
182,11,21
182,11,30
183,2,6
183,10,26
184,2,6
184,10,26
185,11,7
185,12,7
186,11,7
186,12,7
187,5,1
188,5,1
189,1,5
189,2,20
189,9,13
190,1,23
190,12,29
191,7,19
191,10,16
191,10,17
191,12,7
192,7,19
192,10,16
192,10,17
192,12,7
193,7,19
193,10,16
193,10,17
193,12,7
194,12,7
195,7,19
195,10,16
195,10,18
195,12,7
196,1,4
196,5,4
196,6,2
197,8,16
198,10,26
199,1,28
199,5,4
199,7,10
200,8,31
200,11,27
201,1,30
201,8,17
202,8,31
203,1,14
203,10,4
204,2,6
205,1,14
206,12,7
207,7,26
208,3,10
209,1,6
209,1,8
209,3,10
209,4,21
209,4,27
209,12,25
210,3,10
210,4,17
210,12,25
211,7,3
212,7,3
213,3,25
213,12,23
214,2,19
215,1,27
216,1,27
217,2,4
217,5,21
218,5,17
218,10,9
218,10,11
218,11,30
219,2,4
219,5,21
219,11,10
219,11,30
220,2,4
220,5,21
220,11,10
220,11,30
221,2,4
222,2,4
222,5,21
222,11,10
222,11,30
223,2,4
223,5,21
223,11,10
223,11,30
224,2,4
224,4,18
225,2,4
226,7,26
227,12,2
228,6,13
228,7,26
229,6,13
229,7,26
230,6,13
230,7,26
231,6,13
231,7,26
232,1,4
232,5,31
232,6,1
232,7,21
233,1,27
234,7,21
235,5,5
236,5,5
237,1,4
237,1,27
237,5,31
238,1,4
238,1,27
238,5,31
239,4,25
239,11,15
239,12,7
240,7,26
241,4,17
242,3,8
243,7,26
244,7,26
245,7,26
245,12,22
246,7,1
246,7,26
247,7,26
248,1,21
249,6,2
249,7,26
250,7,26
251,12,30
252,12,30
253,7,26
254,2,19
254,6,2
254,6,13
254,7,1
254,7,26
255,6,9
255,7,1
256,6,9
256,7,1
257,7,8
257,7,26
258,6,9
258,7,1
259,6,9
259,7,1
260,5,22
260,7,26
261,6,9
262,7,26
263,7,26
264,7,26
265,3,25
266,1,17
266,6,13
266,7,5
267,2,27
268,2,23
269,2,27
269,6,13
270,1,17
270,6,13
270,7,5
271,5,3
272,1,17
272,2,28
272,4,29
272,5,3
272,5,4
272,5,10
273,2,28
274,2,28
275,1,17
275,6,13
275,7,5
276,4,21
277,4,21
278,4,25
278,11,15
278,12,7
279,1,28
279,2,9
279,3,8
279,7,7
280,1,28
280,2,9
280,3,8
280,7,7
281,1,8
281,7,23
281,9,2
281,10,5
282,1,8
282,7,23
283,3,8
283,4,18
284,1,28
284,2,9
284,3,8
284,7,7
285,2,2
285,12,28
286,2,2
287,1,25
287,6,30
288,3,23
289,3,23
289,11,22
290,12,28
291,3,13
291,8,7
292,3,8
293,3,8
294,3,8
295,2,8
295,7,19
295,10,4
295,10,15
295,10,16
295,12,2
296,6,16
296,7,19
296,10,4
297,3,27
298,1,12
299,10,24
300,6,7
300,9,17
301,6,7
301,9,17
302,3,4
303,6,7
303,9,17
304,4,11
304,11,10
305,4,11
305,11,10
306,4,11
306,11,10
307,6,7
307,9,17
308,4,11
308,11,10
309,8,17
310,8,17
311,2,8
311,7,19
311,10,4
312,2,3
313,4,27
313,8,31
314,4,27
314,8,31
315,3,13
316,2,3
317,1,12
317,11,13
318,1,12
318,11,13
319,1,12
320,8,8
321,4,11
322,4,11
323,4,7
323,5,10
323,10,26
324,4,7
324,5,10
325,4,7
325,5,10
326,9,14
326,9,22
326,12,4
327,9,14
327,9,22
327,12,4
328,4,7
328,5,10
328,6,2
328,12,28
329,6,2
330,4,17
331,6,18
331,7,18
331,12,1
332,6,18
332,7,18
332,12,1
333,7,8
333,7,18
334,6,18
334,7,18
334,12,1
335,6,18
335,7,18
335,12,1
336,4,2
336,7,1
337,1,5
337,3,31
337,4,7
337,12,11
338,12,11
339,3,3
340,6,23
341,1,22
341,6,6
342,1,22
342,6,6
343,10,20
344,1,7
344,1,22
344,9,1
344,10,20
344,11,15
344,12,11
345,5,5
345,7,27
346,8,23
347,3,13
347,3,23
348,3,13
348,3,23
349,7,19
349,10,30
350,7,19
351,12,16
352,4,17
353,1,2
353,12,29
354,4,7
354,8,15
355,1,17
355,4,28
355,8,23
355,10,30
356,8,10
357,11,12
358,11,12
359,11,11
360,11,11
361,4,15
361,12,3
362,3,10
362,7,6
363,12,3
364,5,2
364,8,14
364,11,26
365,8,14
366,1,18
366,5,2
366,7,16
366,11,2
367,1,18
367,5,2
367,7,16
367,11,2
368,1,18
368,5,2
368,7,16
368,11,2
369,12,3
370,1,7
371,1,18
371,5,2
371,7,16
371,11,2
372,4,6
373,3,10
373,5,22
373,11,11
374,1,7
374,
374,4,22
374,10,5
375,3,27
375,3,29
375,12,18
376,3,27
376,3,29
377,8,3
377,8,8
378,7,19
378,12,2
379,7,19
380,1,15
380,7,15
380,7,20
380,7,27
380,10,5
380,12,2
381,7,19
381,10,4
381,10,15
381,10,16
381,12,2
382,6,16
382,10,20
383,10,4
383,10,15
383,10,16
384,11,5
385,7,30
386,3,2
386,9,2
387,12,24
388,3,20
388,12,16
389,4,7
389,7,30
390,6,19
391,7,4
392,7,4
393,12,4
394,12,4
395,1,10
395,6,10
395,11,12
395,12,5
396,1,10
396,6,10
396,11,12
396,12,5
397,2,8
397,11,8
398,5,25
399,4,24
399,12,20
400,4,24
400,12,20
401,4,24
401,12,20
402,3,4
402,6,24
403,10,7
404,3,29
404,10,7
405,3,29
405,10,7
406,3,23
406,5,20
407,1,26
407,2,23
407,2,27
408,1,24
409,2,3
410,3,31
411,2,27
412,2,27
413,4,12
413,7,15
413,8,21
413,10,26
414,1,7
414,2,14
414,3,16
414,11,3
415,6,11
416,2,3
417,1,6
417,1,11
417,6,20
418,4,6
419,2,12
419,6,5
419,8,28
420,7,7
420,11,30
421,3,19
421,3,21
421,4,16
421,5,1
421,7,17
422,1,24
422,4,16
423,6,11
424,3,29
425,8,13
425,8,22
426,8,13
426,8,22
427,3,29
428,1,21
429,12,4
430,12,4
431,6,10
432,11,19
433,6,11
434,6,11
435,7,15
435,7,16
436,1,30
436,7,28
437,5,25
437,6,27
438,1,30
438,7,28
439,8,24
440,8,24
441,8,24
442,8,24
443,8,24
444,8,24
445,6,17
445,7,31
445,11,2
446,1,26
447,2,27
448,6,17
448,7,31
448,11,2
449,6,17
449,7,31
449,11,2
450,12,4
451,1,1
451,1,2
452,1,2
452,10,1
453,7,29
453,9,6
453,6,23
454,3,8
454,3,22
454,5,9
454,6,24
454,6,29
454,9,6
454,12,16
455,1,18
455,7,29
455,8,29
455,10,14
456,4,24
456,9,15
457,4,24
457,9,30
458,6,5
459,5,25
459,10,16
460,5,25
460,10,16
461,9,7
461,12,17
462,6,5
463,5,14
463,7,10
463,10,7
464,5,14
464,7,10
464,10,7
465,5,14
465,7,10
465,10,7
466,3,21
466,12,29
467,4,13
467,4,23
468,5,13
469,8,13
470,12,17
471,8,31
471,9,1
472,1,3
473,1,4
474,3,21
474,7,11
474,8,23
475,3,21
475,4,14
475,4,16
475,5,1
475,7,11
476,5,7
476,10,10
476,3,11&#160;
477,3,21
477,4,14
477,4,16
477,5,1
477,7,11
478,3,21
478,4,14
478,4,16
478,5,1
478,7,11
479,1,4
479,8,13
479,10,8
480,1,4
480,8,13
480,10,8
481,3,21
481,4,14
481,4,16
481,5,1
481,7,11
482,1,4
482,8,13
482,10,8
483,3,21
484,3,31
485,6,20
485,11,1
486,2,13
486,5,1
486,11,1
487,1,4
487,8,13
487,10,8
488,1,3
488,3,31
489,3,31
490,11,1
491,1,16
492,6,16
492,7,27
492,8,3
493,3,31
494,7,15
495,3,29
495,6,3
496,8,14
497,6,3
498,12,3
499,5,26
499,6,7
499,10,2
499,11,26
500,2,4
500,7,9
501,10,6
501,10,15
501,10,19
502,7,26
502,11,4
503,12,14
504,2,18
504,4,16
505,2,18
505,4,16
506,5,20
506,6,15
506,7,3
506,7,24
506,8,19
506,8,20
506,9,28
507,4,16
507,5,19
507,5,20
508,4,16
508,5,19
508,5,20
509,5,20
509,6,15
509,7,3
509,7,24
509,8,19
509,8,20
509,9,28
510,5,1
510,7,4
510,8,6
511,8,24
512,11,5
513,9,5
514,1,2
514,2,11
514,3,29
514,7,27
514,11,3
514,12,14
515,3,29
515,11,5
516,1,23
516,1,24
517,8,24
518,6,30
518,10,27
519,11,19
520,7,27
521,11,19
522,7,4
523,7,4
524,7,4
524,8,6
524,10,8
525,8,10
525,12,1
526,12,2
527,4,6
528,4,6
529,4,6
530,4,6
531,2,1
531,7,23
531,10,8
531,10,11
532,12,4
533,5,10
533,5,18
533,6,2
534,8,10
534,10,25
534,12,1
535,2,3
536,12,1
537,5,22
538,6,25
538,10,14
539,5,28
539,6,15
540,1,2
540,2,2
541,1,14
541,2,21
541,5,18
541,6,9
541,7,7
541,11,20
542,12,21
543,8,30
544,10,4
544,11,19
545,5,22
546,9,15
547,9,15
548,9,2
549,5,22
549,8,1
549,8,22
550,8,1
550,8,22
551,8,1
552,6,7
553,4,24
554,4,24
555,4,24
555,12,20
556,4,24
556,12,20
557,8,29
558,1,6
559,12,14
560,2,18
561,10,12
561,12,1
562,7,14
562,7,15
563,4,24
563,5,14
563,6,5
563,10,25
563,12,19
564,4,24
564,5,14
564,6,5
564,10,25
564,12,19
565,12,1
566,12,1
566,12,4
567,12,4
568,12,4
569,12,4
570,2,19
571,3,11
572,12,4
573,12,4
574,12,4
575,5,2
575,7,24
575,9,15
576,12,4
577,5,2
577,7,24
577,9,15
578,12,4
579,3,11
580,12,14
581,1,12
581,3,11
582,1,12
582,3,11
583,3,11
584,1,27
585,5,16
585,7,28
586,1,25
587,2,11
588,11,9
589,11,9
590,7,15
590,11,9
591,12,29
592,5,12
593,7,7
593,11,20
594,2,1
594,10,8
594,10,11
595,11,17
596,2,2
596,2,14
596,5,17
596,10,6
596,10,11
597,2,2
597,3,4
598,11,17
599,2,19
599,4,3
599,5,19
600,2,19
601,4,28
601,5,4
601,6,4
601,11,13
601,12,12
602,9,15
603,4,30
603,10,14
603,12,8
604,4,30
604,10,14
604,12,8
605,4,16
606,6,3
606,11,22
607,4,16
607,6,3
608,11,22
609,2,3
610,4,6
610,5,19
611,4,6
611,5,19
611,7,27
612,4,6
612,5,19
612,7,27
612,8,14
612,10,14
613,6,3
613,11,22
614,7,17
614,10,11
614,10,21
615,7,17
615,10,11
615,10,21
616,1,12
616,2,25
616,3,25
616,4,15
616,8,27
616,8,29
616,9,25
617,1,12
618,1,12
619,6,3
619,11,22
620,2,9
621,11,26
621,12,4
621,12,5
622,6,3
622,11,22
623,2,1
623,6,12
624,2,1
624,6,12
625,2,1
625,6,12
626,1,22
626,6,6
626,10,20
627,7,5
627,9,26
628,7,5
628,9,26
629,9,16
629,9,26
630,7,5
630,9,26
631,7,5
631,9,26
632,2,9
632,3,18
632,3,29
632,7,7
632,7,17
633,7,5
633,7,7
633,10,28
634,3,16
634,8,8
635,3,16
635,8,8
636,1,31
636,6,16
636,6,28
637,1,22
637,6,6
637,10,20
638,4,12
638,7,6
638,10,6
638,12,5
639,3,20
639,10,11
640,4,12
640,5,28
640,9,6
640,12,5
641,4,6
642,5,25
642,7,8
643,7,8
643,7,29
644,7,8
645,7,15
646,7,15
647,8,26
647,10,31
648,8,26
648,10,31
649,7,11
649,11,18
650,7,11
650,11,18
651,2,4
651,7,24
652,2,4
652,7,24
653,11,7
654,8,16
654,9,2
655,5,24
655,12,12
656,3,1
656,8,7
657,3,1
657,8,7
658,10,25
659,5,10
660,1,31
660,5,10
661,3,22
661,4,22
661,6,2
661,8,10
661,11,22
662,3,22
662,8,10
663,2,3
663,12,6
664,3,1
665,4,12
665,4,24
665,7,6
665,10,6
665,12,5
666,8,6
666,9,3
666,9,8
667,8,6
668,8,6
669,3,8
669,3,13
670,1,1
670,4,9
671,1,1
671,4,9
672,1,1
672,4,9
673,1,13
673,4,16
673,4,17
674,11,19
675,1,31
675,5,10
676,10,25
677,10,25
678,12,23
679,12,23
680,3,1
680,6,26
680,12,29
680,12,30
681,12,23
682,1,5
682,6,27
683,10,25
684,7,25
685,7,21
686,5,7
686,5,12
686,7,12
686,12,5
687,1,5
687,6,27
688,10,4
689,12,11
690,9,26
690,9,27
691,9,26
691,9,27
692,7,21
693,1,16
693,2,16
693,7,21
693,7,24
693,10,10
693,11,23
693,12,11
694,7,21
695,7,21
696,7,21
697,2,16
697,7,21
697,7,24
697,10,10
697,11,23
697,12,11
698,2,16
698,7,21
698,7,24
698,10,10
698,11,23
698,12,11
699,7,21
700,2,24
700,10,25
700,12,31
701,10,25
702,2,24
702,12,31
703,2,24
703,12,31
704,10,25
704,12,19
705,10,25
705,12,19
706,2,16
706,7,21
706,9,26
707,3,1
707,12,29
707,12,30
708,6,20
708,7,31
709,4,24
709,9,15
710,2,25
710,2,26
710,5,8
710,8,6
711,4,20
712,1,5
712,6,27
713,1,22
713,6,6
713,10,20
714,8,25
714,12,24
715,12,9
716,11,10
717,10,8
717,10,26
718,4,28
718,9,26
718,9,27
719,10,8
719,10,26
720,6,21
721,9,26
721,9,27
722,4,6
722,4,8
722,10,9
722,12,2
722,12,26
722,12,30
723,7,21
724,5,15
724,12,6
725,5,15
725,12,6
726,9,26
726,9,27
727,5,21
727,7,1
728,6,19
728,6,20
728,6,26
728,11,8
729,6,20
729,7,31
730,3,25
730,12,14
731,3,25
731,12,14
732,5,23
732,12,18
733,7,1
733,7,9
733,8,24
733,12,15
734,2,18
734,4,16
735,7,8
736,5,21
736,7,1
737,6,18
737,11,28
738,5,23
739,5,8
740,2,11
740,5,23
740,5,30
740,11,15
740,12,15
740,12,18
741,2,11
741,5,23
741,5,30
741,11,15
741,12,15
741,12,18
742,2,11
742,5,23
742,5,30
742,11,15
742,12,15
742,12,18
743,6,9
743,6,10
743,9,18
744,4,6
744,4,8
744,10,9
744,11,17
744,12,2
744,12,26
744,12,30
745,10,1
746,6,20
746,8,12
747,3,29
747,8,16
747,9,11
748,5,15
748,10,9
748,12,6
749,1,2
749,5,17
750,5,6
750,5,30
750,6,29
750,9,16
751,2,6
751,9,16
752,3,1
752,6,26
752,12,29
752,12,30
753,2,6
754,6,18
754,9,15
755,6,18
755,9,15
756,3,9
756,3,12
756,8,8
756,12,27
757,5,12
758,5,7
759,3,9
759,8,4
759,8,8
759,10,14
760,7,6
760,8,4
761,7,6
761,8,4
762,5,7
762,5,12
763,3,9
763,8,4
763,8,8
763,10,14
764,3,9
764,8,4
764,8,8
764,10,14
765,3,9
765,8,4
765,8,8
765,10,14
766,2,9
766,7,7
767,2,17
767,7,7
767,8,7
768,7,7
768,7,17
768,12,31
769,7,30
769,8,7
770,2,17
770,7,7
770,8,7
771,7,30
772,2,6
773,2,6
773,8,31
774,2,6
774,9,2
775,1,22
775,9,19
776,9,2
777,2,6
777,9,2
778,4,28
779,2,6
780,2,6
781,2,6
782,1,22
782,11,30
783,2,6
784,2,6
785,2,6
786,3,1
786,6,26
786,12,29
786,12,30
787,8,4
787,9,27
787,10,25
788,9,26
788,9,27
789,8,4
789,9,27
789,10,25
790,4,9
790,10,8
790,10,26
791,5,15
792,5,19
793,5,13
793,8,11
794,3,26
794,4,9
794,9,7
795,3,26
795,4,9
795,9,7
796,3,26
796,4,9
796,9,7
797,5,30
798,5,30
799,5,30
800,1,3
800,1,22
800,3,10
801,1,3
801,5,30
802,1,3
802,5,30
803,7,17
804,7,21
805,1,5
805,3,10
805,3,18
805,10,13
805,11,17
805,12,1
806,12,13
807,3,12
807,4,24
808,12,13
809,1,5
809,3,10
809,3,18
809,10,13
809,11,17
809,12,1
810,2,26
811,7,8
811,9,10
811,10,13
812,2,26
813,9,16
814,11,16
814,11,20
815,11,16
815,11,20
816,2,26
817,1,14
817,2,24
818,3,10
818,5,9
818,6,23
819,3,18
819,10,13
820,3,18
820,10,13
821,3,18
821,10,13
822,10,4
822,10,12
823,10,4
823,10,12
824,2,8
825,1,28
825,2,1
825,6,9
825,6,18
826,3,12
826,4,24
827,4,24
828,4,24
829,4,23
829,4,24
829,7,15
829,9,1
830,2,17
830,3,13
830,4,23
830,9,1
831,2,19
832,1,12
832,2,11
832,2,17
832,7,17
833,3,15
833,5,26
834,2,20
834,2,28
834,8,25
834,8,28
834,10,9
835,7,31
835,8,13
835,8,18
836,7,31
836,8,13
836,8,18
837,7,31
837,8,13
837,8,18
838,2,21
838,7,9
838,7,11
838,7,12
839,11,4
840,2,8
840,8,2
841,6,8
841,7,11
841,9,11
842,2,16
842,7,20
843,2,16
843,7,20
843,8,20
844,2,16
844,7,20
844,8,20
845,12,1
846,7,31
846,8,13
846,8,18
847,7,21
848,2,16
848,7,20
848,8,20
849,5,6
849,6,18
850,2,19
850,5,24
851,2,19
852,6,14
853,2,5
853,12,16
854,2,10
854,2,13
854,3,24
854,9,2
855,1,5
855,6,8
855,7,8
856,2,10
856,2,13
856,3,24
856,9,2
857,1,7
857,11,4
858,5,4
858,7,10
859,5,29
860,3,9
860,5,28
860,8,25
861,7,29
862,6,9
862,7,1
862,10,22
862,12,26
863,2,16
863,7,20
863,8,20
864,2,10
864,3,6
864,3,9
865,12,1
865,12,13
866,3,26
867,3,26
868,1,23
869,9,14
869,9,22
869,12,4
870,1,23
871,1,23
871,7,5
872,3,10
872,5,22
872,5,28
872,9,11
872,11,12
873,1,5
873,7,19
873,9,19
874,1,5
874,7,19
874,9,19
875,3,10
875,9,11
875,11,12
876,1,5
876,5,19
876,6,30
876,8,17
876,11,20
877,4,19
877,6,29
877,11,24
877,11,25
878,4,19
878,6,29
878,11,24
878,11,25
879,3,23
879,12,8
880,2,17
880,8,5
880,8,9
880,8,13
881,3,23
881,12,8
882,6,9
883,7,17
883,11,30
884,11,13
885,11,13
886,2,27
886,10,30
886,11,7
887,11,13
888,11,13
889,11,13
890,7,10
890,11,7
891,3,12
892,8,13
892,12,1
892,12,13
893,4,16
893,9,15
894,4,16
894,9,15
894,12,2
895,4,16
895,9,15
895,12,2
896,9,8
897,6,7
898,6,7
899,9,15
900,7,21
900,8,10
900,9,5
901,7,8
901,7,19
902,1,6
902,1,21
903,2,16
903,9,20
904,2,12
904,12,10
905,6,2
906,1,8
906,4,9
907,1,24
907,2,9
907,5,18
907,8,21
907,9,10
908,1,24
908,2,9
908,5,18
908,8,21
908,8,31
908,9,10
909,6,28
910,10,29
911,1,12
911,5,5
911,8,29
912,3,25
913,1,12
913,5,5
913,8,29
914,1,12
914,7,12
914,7,13
914,11,7
915,1,12
915,8,29
916,1,12
916,8,29
917,1,12
917,8,29
918,1,12
918,7,12
918,7,13
918,11,7
919,3,25
920,2,9
920,5,18
921,4,25
921,4,26
921,12,24
922,4,25
922,4,26
923,4,25
923,4,26
924,7,4
924,7,8
924,8,24
924,11,14
924,11,19
924,11,25
924,12,1
925,6,14
925,6,15
925,6,19
926,7,8
926,7,15
927,3,16
927,8,8
928,7,14
928,7,15
928,7,19
929,7,15
929,7,19
930,5,24
930,7,8
931,1,29
931,2,5
931,6,11
931,6,12
931,12,16
932,8,1
932,8,17
933,2,24
934,1,7
934,3,10
934,6,2
934,10,5
935,1,29
935,2,5
935,6,11
935,6,12
935,10,8
935,12,16
936,3,10
936,6,2
937,3,1
937,9,16
938,6,18
938,6,27
938,9,16
939,1,1
939,9,25
940,6,2
940,7,8
940,11,13
940,12,20
941,9,16
941,12,25
942,2,12
942,12,10
943,2,24
944,2,24
945,10,1
946,4,14
946,9,20
947,1,20
948,5,3
949,3,16
949,10,29
949,12,16
950,12,24
951,7,7
952,5,26
952,12,24
953,10,26
954,5,26
955,4,25
956,5,6
957,12,24
958,12,24
959,12,24
960,6,18
961,4,10
961,4,19
962,7,6
963,1,20
963,6,20
964,1,20
965,1,20
965,6,20
966,5,11
966,5,17
966,7,31
967,12,27
967,6,20
968,5,11
968,5,17
968,7,31
969,1,20
969,5,17
970,12,27
971,5,11
971,7,31
972,5,11
972,7,31
973,5,11
973,7,31
974,8,23
974,9,1
974,10,31
975,1,2
975,1,16
975,3,9
975,10,30
976,1,2
976,1,16
976,3,9
976,10,30
977,8,23
977,9,1
977,10,31
978,2,23
979,5,13
979,6,4
979,6,5
979,10,13
980,5,13
980,6,4
980,6,5
980,10,13
981,1,18
981,2,15
981,7,9
982,1,18
982,2,15
982,7,9
983,2,15
984,5,6
984,9,20
984,10,19
985,7,12
985,11,9
986,4,28
987,5,1
987,7,4
987,9,2
988,5,9
988,12,16
989,5,9
989,12,16
990,5,1
990,7,4
990,9,2
991,5,20
991,7,6
991,9,30
992,6,9
993,6,9
993,6,20
994,3,6
994,11,23
995,3,6
995,11,23
996,3,6
996,11,23
997,1,14
997,5,18
997,5,30
997,6,9
997,7,7
997,7,9
997,7,11
997,7,12
997,7,29
997,8,30
997,9,11
997,11,20
998,4,28
999,5,30
999,6,5
999,10,19
1000,5,30
1001,1,24
1001,1,29
1001,4,2
1001,5,11
1001,6,4
1001,6,16
1001,7,14
1001,10,4
1001,10,10
1001,12,3
1002,5,30
1003,5,30
1003,6,5
1003,10,19
1004,2,1
1004,5,22
1005,4,24
1006,4,24
1007,1,3
1007,5,10
1008,3,8
1008,11,22
1009,8,20
1010,2,16
1010,5,1
1010,5,11
1010,5,26
1010,6,6
1010,8,23
1010,9,20
1011,2,16
1011,9,20
1012,6,21
1013,8,11
1013,11,29
1014,8,11
1015,8,11
1015,11,29
1016,11,5
1016,12,9
1017,8,11
1018,7,29
1019,7,29
1020,10,5
1021,10,5
1022,10,5
1023,2,18
1023,12,22
1024,2,18
1024,12,22
1025,2,18
1025,12,22
1026,7,29
1026,11,24
1027,6,20
1027,9,27
1027,11,10
1028,6,20
1028,9,27
1028,11,10
1029,9,27
1029,11,7
1030,6,20
1030,9,27
1030,11,10
1031,5,4
1032,5,1
1032,5,4
1033,7,29
1033,11,24
1034,5,4
1035,5,1
1035,5,4
1036,7,29
1036,11,4
1037,5,4
1038,8,1
1038,9,2
1038,10,4
1038,10,25
1039,6,17
1039,7,20
1040,5,4
1041,4,23
1042,6,1
1042,7,12
1043,4,23
1044,6,9
1044,6,10
1044,9,18
1045,3,9
1045,8,21
1046,10,4
1047,3,3
1047,7,18
1048,10,4
1049,5,6
1049,9,20
1049,10,19
1050,5,6
1050,9,20
1050,10,19
1051,3,6
1052,3,3
1052,7,18
1053,3,6
1054,1,1
1055,4,10
1055,10,5
1056,2,16
1056,5,1
1056,5,11
1056,5,26
1056,6,6
1056,8,23
1056,9,20
1057,5,15
1058,2,13
1059,2,27
1059,3,24
1059,9,29
1060,2,27
1060,3,24
1060,9,29
1061,2,27
1061,3,24
1061,9,29
1062,2,4
1062,3,24
1062,9,29
1062,12,12
1063,1,19
1063,7,27
1064,10,16
1065,5,20
1065,9,17
1066,4,19
1066,8,1
1067,10,5
1067,10,11
1068,10,16
1069,10,16
1070,1,31
1070,6,2
1070,9,16
1071,2,6
1071,9,9
1072,5,10
1072,12,9
1073,4,19
1073,10,7
1074,1,5
1074,1,6
1074,8,27
1074,12,28
1074,12,29
1075,4,24
1076,1,5
1076,1,6
1076,8,27
1076,12,28
1076,12,29
1077,2,25
1077,2,26
1077,5,8
1077,8,6
1078,3,28
1078,9,1
1078,10,10
1079,3,28
1079,9,1
1079,10,10
1080,3,28
1080,9,1
1080,10,10
1081,5,8
1082,7,8
1082,11,13
1083,1,30
